更新时间,#genre#
香港32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8
东森电影,http://162.19.247.76:22222/live/dsdyt/index.m3u8
澳門蓮花,https://p.ggiptv.com/v/macaulotustv.php
東森財經新聞,https://fsv4.yj011.net/sat/tv571.flv
杂台,#genre#
无线财经·资讯台,http://107.167.12.58:27347/livehttpplay?channel_id=30022
美国mytime,https://mytime-tcl.amagi.tv/playlist1080-p.m3u8?blog.ntnas.top
NASA Public Channel,https://ntv1.akamaized.net/hls/live/2014075/NASA-NTV1-HLS/master_2000.m3u8?zshijd
NHK World Japan,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
美国中文,https://jpts.sinovision.net/livestream.m3u8
俄罗斯中文台,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
俄罗斯GITV,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8?zshijd
韩国TJBISBS,http://1.245.74.5:1935/live/tv/chunklist_w1082057117.m3u8?blog.ntnas.top
半岛新闻,https://live-hls-web-aje.getaj.net/AJE/01.m3u8
半岛新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8?zshijd
越南Da Nang TV2,http://drtdnglive.e49a7c38.cdnviet.com/livestream/chunklist.m3u8?blog.ntnas.top
新加坡,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
印尼_TVRIKanal3,http://wpc.d1627.nucdn.net/80D1627/o-tvri/Content/HLS/Live/Channel(TVRI3)/Stream(03)/index.m3u8?zshijd
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8
法国时尚,http://80.94.54.42/fashiontv/stream/playlist.m3u8
广西卫视,http://lcx-olt.8866.org:8181/tsfile/live/1034_1.m3u8
广西新闻,http://lcx-olt.8866.org:8181/tsfile/live/1036_1.m3u8
广西都市,http://lcx-olt.8866.org:8181/tsfile/live/1035_1.m3u8
广西综艺,http://lcx-olt.8866.org:8181/tsfile/live/1001_1.m3u8
南宁新闻,http://lcx-olt.8866.org:8181/tsfile/live/1040_1.m3u8
南宁影视,http://lcx-olt.8866.org:8181/tsfile/live/1039_1.m3u8
南宁公共,http://lcx-olt.8866.org:8181/tsfile/live/1041_1.m3u8
广西新闻,http://111.59.63.32:9901/tsfile/live/1007_1.m3u8
广西都市,http://111.59.63.32:9901/tsfile/live/1005_1.m3u8
广西综艺,http://111.59.63.32:9901/tsfile/live/1004_1.m3u8
南宁新闻,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8?zguangxd
南宁影视,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8?zguangxd
南宁都市,http://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8?zguangxd
南宁公共,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8?zguangxd
南宁新闻,rtmp://rtmp.nntv.cn/nnlive/NNTV_NEWS_A?zguangxd
南宁影视,rtmp://rtmp.nntv.cn/nnlive/NNTV_VOD_A?zguangxd
南宁都市,rtmp://rtmp.nntv.cn/nnlive/NNTV_METRO_A?zguangxd
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江钱江,http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江教科影视,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江影视娱乐,http://hw-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江浙江,http://hw-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江好易购,http://hw-m-l.cztv.com/channels/lantian/channel011/1080p.m3u8
浙江之江记录,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
内蒙古经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
内蒙古蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880
内蒙古蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=2250268a1d326dbbc4cbf0ba32649ca5&txTime=771E8800
内蒙古农牧频道,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=b5e44fcd9473993661f17746112ad1b7&txTime=771E8800
内蒙古少儿频道,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800
内蒙古文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800
内蒙古新闻综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800
湖南卫视,http://223.151.51.27:85/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
湖南都市,http://223.151.51.27:85/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电视,http://223.151.51.27:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电影,http://223.151.51.27:85/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐,http://223.151.51.27:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
湖南经视,http://223.151.51.27:85/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
湖南爱晚,http://223.151.51.27:85/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
湖南教育,http://223.151.51.27:85/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
湖南国际,http://223.151.51.27:85/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://223.151.51.27:85/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://223.151.51.27:85/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://223.151.51.27:85/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
1905电影,http://zgntv.icu/live/1905.php?id=1905dy#http://angtv.cn/test/1905.php
CHC动作电影,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
CHC高清电影,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/index.m3u8
CHC家庭影院,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226462/index.m3u8
CHC动作电影,http://159.75.85.63:5681/sxg.php?id=wqCHCdzdyH265_4000
CHC高清电影,http://159.75.85.63:5681/sxg.php?id=lnwsCHC-HDH265_4000
CHC家庭影院,http://159.75.85.63:5681/sxg.php?id=jbtygqCHCjtyyH265_4000
CHC动作电影,http://111.20.40.166/PLTV/88888893/224/3221226465/index.m3u8
CHC动作电影,http://111.20.40.167/PLTV/88888893/224/3221226465/index.m3u8
CHC动作电影,http://111.20.40.170/PLTV/88888893/224/3221226465/index.m3u8
CHC动作电影,http://111.20.40.171/PLTV/88888893/224/3221226465/index.m3u8
CHC高清电影,http://111.20.40.166/PLTV/88888893/224/3221226463/index.m3u8
CHC高清电影,http://111.20.40.167/PLTV/88888893/224/3221226463/index.m3u8
CHC高清电影,http://111.20.40.170/PLTV/88888893/224/3221226463/index.m3u8
CHC高清电影,http://111.20.40.171/PLTV/88888893/224/3221226463/index.m3u8
CHC家庭影院,http://111.20.40.166/PLTV/88888893/224/3221226462/index.m3u8
CHC家庭影院,http://111.20.40.167/PLTV/88888893/224/3221226462/index.m3u8
CHC家庭影院,http://111.20.40.170/PLTV/88888893/224/3221226462/index.m3u8
CHC家庭影院,http://111.20.40.171/PLTV/88888893/224/3221226462/index.m3u8
CHC动作电影,http://lcx-olt.8866.org:8181/tsfile/live/1012_1.m3u8
CHC高清电影,http://lcx-olt.8866.org:8181/tsfile/live/1013_1.m3u8
CHC家庭影院,http://lcx-olt.8866.org:8181/tsfile/live/1011_1.m3u8
【4K HDR】Dolby Atmos,http://159.75.85.63:35455/douyu/9249162$4K#http://zzy789.xyz/douyu1.php?id=9249162$1080P
【女神金60帧】60帧 极致蓝光 刀刀陪看,http://159.75.85.63:35455/douyu/747764#http://zzy789.xyz/douyu1.php?id=747764
【豆瓣60帧】60帧豆瓣高分电影,http://159.75.85.63:35455/douyu/52787#http://zzy789.xyz/douyu1.php?id=52787
【小宇60帧】科幻 动作 喜剧 电影,http://159.75.85.63:35455/douyu/323876#http://zzy789.xyz/douyu1.php?id=323876
【贝爷MAX厅】科幻 动作 经典 喜剧,http://159.75.85.63:35455/douyu/4332#http://zzy789.xyz/douyu1.php?id=4332
【贝爷①厅】经典 科幻 动作 灾难 巨兽,http://159.75.85.63:35455/douyu/252802#http://zzy789.xyz/douyu1.php?id=252802
【贝爷②厅】欧美 日韩 国产 2号,http://159.75.85.63:35455/douyu/36337#http://zzy789.xyz/douyu1.php?id=36337
【华语房】神乐?华语 经典 电影 沈腾 周星驰,http://159.75.85.63:35455/douyu/85894#http://zzy789.xyz/douyu1.php?id=85894
【星爷房】周星驰?星爷 华语 经典 电影 神乐,http://159.75.85.63:35455/douyu/122402#http://zzy789.xyz/douyu1.php?id=122402
【粤语房】粤语电影?周星驰 林正英 经典喜剧 白话,http://159.75.85.63:35455/douyu/6566671#http://zzy789.xyz/douyu1.php?id=6566671
【欧美房】可乐??电影 欧美 科幻 经典,http://159.75.85.63:35455/douyu/20415#http://zzy789.xyz/douyu1.php?id=20415
【漫威】漫威主线剧情 最佳观影顺序,http://159.75.85.63:35455/douyu/6140589#http://zzy789.xyz/douyu1.php?id=6140589
【变种人】除掉任何阻碍我们的人,http://159.75.85.63:35455/douyu/9651304#http://zzy789.xyz/douyu1.php?id=9651304
【Liz陪看】科幻 喜剧 动作,http://159.75.85.63:35455/douyu/7254536#http://zzy789.xyz/douyu1.php?id=7254536
【小鸽陪看】华语热门影视剧,http://159.75.85.63:35455/douyu/3928#http://zzy789.xyz/douyu1.php?id=3928
【恐怖】经典 恐怖 鬼怪 剧场,http://159.75.85.63:35455/douyu/1165374#http://zzy789.xyz/douyu1.php?id=1165374
【宇哥】总有你没看过的经典,http://159.75.85.63:35455/douyu/413573#http://zzy789.xyz/douyu1.php?id=413573
【贝贝】军旅 喜剧 动作 意大利炮,http://159.75.85.63:35455/douyu/431460#http://zzy789.xyz/douyu1.php?id=431460
【刘德华】庆祝华仔出道40周年,http://159.75.85.63:35455/douyu/2516864#http://zzy789.xyz/douyu1.php?id=2516864
【粤语电影】吴孟达 达叔 周星驰 经典,http://159.75.85.63:35455/douyu/1226741#http://zzy789.xyz/douyu1.php?id=1226741
【冰冰HD】冰冰??恐怖/经典/搞笑陪你一起,http://159.75.85.63:35455/douyu/74374#http://zzy789.xyz/douyu1.php?id=74374
【HD】很高兴认识你,http://159.75.85.63:35455/douyu/7305938#http://zzy789.xyz/douyu1.php?id=7305938
【HD】小饼??一个神秘的电影直播间,http://159.75.85.63:35455/douyu/1735337#http://zzy789.xyz/douyu1.php?id=1735337
【HD】译制国语影片荟萃,http://159.75.85.63:35455/douyu/2436390#http://zzy789.xyz/douyu1.php?id=2436390
【恐怖电影】 林正英 僵尸 鬼片 经典,http://159.75.85.63:35455/douyu/9275635#http://zzy789.xyz/douyu1.php?id=9275635
❶【吃米滴虫720P】喜剧、黑帮、动作、武侠、经典,http://159.75.85.63:35455/douyu/315457#http://zzy789.xyz/douyu1.php?id=315457
❷【话事人720P】粤语【周星驰】【林正英】,http://159.75.85.63:35455/douyu/5033502#http://zzy789.xyz/douyu1.php?id=5033502
❸【HD】奶虫??恐怖 丧尸 鬼片 灾难科幻,http://159.75.85.63:35455/douyu/263824#http://zzy789.xyz/douyu1.php?id=263824
①【林正英HD】僵尸 女鬼 弹幕 护体,http://159.75.85.63:35455/douyu/218859#http://zzy789.xyz/douyu1.php?id=218859
②「720P」小U??丧尸 鬼片 恐怖 惊悚 电影,http://159.75.85.63:35455/douyu/96577#http://zzy789.xyz/douyu1.php?id=96577
③【动漫HD】动漫?热血木叶忍者草帽路飞青春,http://159.75.85.63:35455/douyu/206858#http://zzy789.xyz/douyu1.php?id=206858
【高画质❶】,http://159.75.85.63:35455/douyu/2838296#http://zzy789.xyz/douyu1.php?id=2838296
【高画质❷】曾小贤?胡一菲?第一季?第三季?,http://159.75.85.63:35455/douyu/5062195#http://zzy789.xyz/douyu1.php?id=5062195
【高画质❸】圆子?纯系初恋 电视剧 电影 动漫,http://159.75.85.63:35455/douyu/6566658#http://zzy789.xyz/douyu1.php?id=6566658
【小宇】铁汁们冲鸭,http://159.75.85.63:35455/douyu/54945#http://zzy789.xyz/douyu1.php?id=54945
【胡八一】小饼?蓝光 胡八一 经典电视剧,http://159.75.85.63:35455/douyu/7701735#http://zzy789.xyz/douyu1.php?id=7701735
【金庸剧】奶瓶??金庸武侠剧,http://159.75.85.63:35455/douyu/7644931#http://zzy789.xyz/douyu1.php?id=7644931
【僵尸鬼片】九叔【林正英】马小玲僵尸鬼片系列,http://159.75.85.63:35455/douyu/7805562#http://zzy789.xyz/douyu1.php?id=7805562
【超清❶台】热门港剧天地,http://159.75.85.63:35455/douyu/4290711#http://zzy789.xyz/douyu1.php?id=4290711
【超清❷台】热门港剧天地,http://159.75.85.63:35455/douyu/5522351#http://zzy789.xyz/douyu1.php?id=5522351
【超清❸台】人气港剧天地,http://159.75.85.63:35455/douyu/5261342#http://zzy789.xyz/douyu1.php?id=5261342
「现代剧」嘿 我肥来啦 胡一菲??曾小贤??,http://159.75.85.63:35455/douyu/6863367#http://zzy789.xyz/douyu1.php?id=6863367
「古装剧」开炮开炮开炮！,http://159.75.85.63:35455/douyu/3321215#http://zzy789.xyz/douyu1.php?id=3321215
「韩剧」避风港电影院,http://159.75.85.63:35455/douyu/9826611#http://zzy789.xyz/douyu1.php?id=9826611
「港剧」「最人气港剧直播间」,http://159.75.85.63:35455/douyu/4549169#http://zzy789.xyz/douyu1.php?id=4549169
《武侠剧》,http://159.75.85.63:35455/douyu/7655471#http://zzy789.xyz/douyu1.php?id=7655471
肖胜350的直播间,http://159.75.85.63:35455/douyu/7338853#http://zzy789.xyz/douyu1.php?id=7338853
【米尼影院】经典电视剧,http://159.75.85.63:35455/douyu/7642724#http://zzy789.xyz/douyu1.php?id=7642724
「四大名著」奶瓶??新三国,http://159.75.85.63:35455/douyu/6546908#http://zzy789.xyz/douyu1.php?id=6546908
「四大名著」〖小瑟瑟西天取经房1〗86版+续集,http://159.75.85.63:35455/douyu/5472438#http://zzy789.xyz/douyu1.php?id=5472438
「四大名著」周杰伦天天见,http://159.75.85.63:35455/douyu/5635000#http://zzy789.xyz/douyu1.php?id=5635000
「神剧❶」【胡椒粉的胡歌】 胡歌 经典 漫威 星爷,http://159.75.85.63:35455/douyu/5448413#http://zzy789.xyz/douyu1.php?id=5448413
「神剧❷」傲娇的超级赛亚人的直播间,http://159.75.85.63:35455/douyu/4373285#http://zzy789.xyz/douyu1.php?id=4373285
「神剧❸」【经典搞笑电视剧】轮播?,http://159.75.85.63:35455/douyu/5429211#http://zzy789.xyz/douyu1.php?id=5429211
【经典美剧】,http://159.75.85.63:35455/douyu/3337730#http://zzy789.xyz/douyu1.php?id=3337730
中秋 国庆 双节快乐,http://159.75.85.63:35455/douyu/9548850#http://zzy789.xyz/douyu1.php?id=9548850
顺财?搞笑一家亲,http://159.75.85.63:35455/douyu/10084875#http://zzy789.xyz/douyu1.php?id=10084875
求索科学,http://111.40.196.27:443/0000000000001000/6000000002000032344/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000002000032344
求索动物,http://111.40.196.27:443/0000000000001000/6000000002000010046/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000002000010046
求索生活,http://111.40.196.27:443/0000000000001000/6000000002000003382/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000002000003382
求索纪录,http://111.40.196.27:443/0000000000001000/6000000002000032052/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000002000032052
精彩影视,http://111.40.196.27:443/0000000000001000/6000000006000320630/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000006000320630
黑莓电影,http://111.40.196.27:443/0000000000001000/8785669936177902664/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=8785669936177902664
黑莓动画,http://111.40.196.27:443/0000000000001000/1000000004000021734/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000004000021734
爱科学,http://111.40.196.27:443/0000000000001000/6000000006000160630/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000006000160630
爱科幻,http://111.40.196.27:443/0000000000001000/6000000006000020630/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000006000020630
爱经典,http://111.40.196.27:443/0000000000001000/6000000006000060630/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000006000060630
爱谍战,http://111.40.196.27:443/0000000000001000/6000000006000070630/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000006000070630
爱都市,http://111.40.196.27:443/0000000000001000/6000000006000080630/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000006000080630
爱院线,http://111.40.196.27:443/0000000000001000/6000000006000030630/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000006000030630
爱青春,http://111.40.196.27:443/0000000000001000/6000000006000100630/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000006000100630
爱历史,http://111.40.196.27:443/0000000000001000/6000000006000150630/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000006000150630
爱喜剧,http://111.40.196.27:443/0000000000001000/6000000006000010630/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000006000010630
爱奇谈,http://111.40.196.27:443/0000000000001000/6000000006000270630/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000006000270630
爱幼教,http://111.40.196.27:443/0000000000001000/6000000006000180630/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000006000180630
爱怀旧,http://111.40.196.27:443/0000000000001000/6000000006000260630/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000006000260630
爱悬疑,http://111.40.196.27:443/0000000000001000/6000000006000050630/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000006000050630
爱旅行,http://111.40.196.27:443/0000000000001000/6000000006000250630/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000006000250630
爱浪漫,http://111.40.196.27:443/0000000000001000/6000000006000040630/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000006000040630
爱体育,http://111.40.196.27:443/0000000000001000/6000000006000290630/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000006000290630
爱赛车,http://111.40.196.27:443/0000000000001000/6000000006000240630/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000006000240630
爱动漫,http://111.40.196.27:443/0000000000001000/6000000006000280630/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000006000280630
爱玩具,http://111.40.196.27:443/0000000000001000/6000000006000220630/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000006000220630
爱电竞,http://111.40.196.27:443/0000000000001000/6000000006000230630/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000006000230630
华语点歌台,http://159.75.85.63:35455/douyu/3186217#http://zzy789.xyz/douyu1.php?id=3186217
音乐女团,http://159.75.85.63:35455/douyu/3870925#http://zzy789.xyz/douyu1.php?id=3870925
音乐台,http://159.75.85.63:35455/douyu/329667#http://zzy789.xyz/douyu1.php?id=329667
音乐台D❶,http://159.75.85.63:35455/douyu/40471$4K#http://maomao.kandiantv.cn/douyu1.php?id=40471$1080P
音乐台D❷,http://159.75.85.63:35455/douyu/113158#http://maomao.kandiantv.cn/douyu1.php?id=113158
音乐台D❸,http://159.75.85.63:35455/douyu/8189873#http://maomao.kandiantv.cn/douyu1.php?id=8189873
周杰伦,http://159.75.85.63:35455/douyu/7537296#http://zzy789.xyz/douyu1.php?id=7537296
音乐石榴,http://mmitv.top/pltv/huya.php?id=17091681
阿兰民歌,http://mmitv.top/pltv/huya.php?id=22970983
精彩现场,http://mmitv.top/pltv/huya.php?id=21241817
爵士乐赏,http://mmitv.top/pltv/huya.php?id=21241769
华语翻唱,http://mmitv.top/pltv/huya.php?id=21241810
动听音乐,http://mmitv.top/pltv/huya.php?id=19439762
催眠音乐,http://mmitv.top/pltv/huya.php?id=21241811
秋月剪水,http://159.75.85.63:35455/douyu/9588891#http://zzy789.xyz/douyu1.php?id=9588891
飞鸟乐团,http://159.75.85.63:35455/douyu/9848602#http://zzy789.xyz/douyu1.php?id=9848602
kpop音乐,http://159.75.85.63:35455/douyu/329667#http://zzy789.xyz/douyu1.php?id=329667
云淡峰轻,http://159.75.85.63:35455/douyu/6069488#http://zzy789.xyz/douyu1.php?id=6069488
音乐猛抬头,http://159.75.85.63:35455/douyu/8666105#http://zzy789.xyz/douyu1.php?id=8666105
Wu哥音乐,http://159.75.85.63:35455/douyu/8667755#http://zzy789.xyz/douyu1.php?id=8667755
黑糖音乐秀,http://159.75.85.63:35455/douyu/9560563#http://zzy789.xyz/douyu1.php?id=9560563
娱乐扒叔,http://159.75.85.63:35455/douyu/9624581#http://zzy789.xyz/douyu1.php?id=9624581
Music郑在看,http://159.75.85.63:35455/douyu/8666143#http://zzy789.xyz/douyu1.php?id=8666143
Fans小琼,http://159.75.85.63:35455/douyu/8666210#http://zzy789.xyz/douyu1.php?id=8666210
7师傅4K,http://159.75.85.63:35455/douyu/17732#http://zzy789.xyz/douyu1.php?id=17732
喵喵音乐台,http://159.75.85.63:35455/douyu/9568091#http://zzy789.xyz/douyu1.php?id=9568091
中午怪蜀黍,http://159.75.85.63:35455/douyu/427397#http://zzy789.xyz/douyu1.php?id=427397
蚕豆电台,http://159.75.85.63:35455/douyu/8768792#http://zzy789.xyz/douyu1.php?id=8768792
音乐快斗,http://159.75.85.63:35455/douyu/8324627#http://zzy789.xyz/douyu1.php?id=8324627
粤语歌姬,http://159.75.85.63:35455/douyu/4728410#http://zzy789.xyz/douyu1.php?id=4728410
Rabbit每日爆料,http://159.75.85.63:35455/douyu/9685652#http://zzy789.xyz/douyu1.php?id=9685652
天籁音乐,http://159.75.85.63:35455/douyu/9548612#http://zzy789.xyz/douyu1.php?id=9548612
朴素妍斗鱼,http://159.75.85.63:35455/douyu/603070#http://zzy789.xyz/douyu1.php?id=603070
音乐速递,http://159.75.85.63:35455/douyu/4846936#http://zzy789.xyz/douyu1.php?id=4846936
MP4,#genre#
当,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpPTW4gUoz_DgdQ.mp4
陷阱,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgh7GM5gUowOmHhwM.mp4
过火,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg--nW4gUokMvrzgY.mp4
成都,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgx5ei5wUoqOfenwE.mp4
狂狼,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsK2M5gUosN7C7QQ.mp4
爱火,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_8PE4gUo5KSp4gU.mp4
情火,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwfvL9QUoyKDRhQI.mp4
后来,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9_qv4gUo4vCgPQ.mp4
泪满天,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgotjE4gUo8Jvi8Ac.mp4
太想念,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwpai5wUo8ODKhQE.mp4
我爱你,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4sGv5wUo5bvaxwM.mp4
水云涧,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvLrE4gUon5qCgAU.mp4
套马杆,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnLvE4gUo8NTRJA.mp4
小苹果,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgy6fE4gUoksb_nwQ.mp4
公虾米,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnMOv5wUouMCstQQ.mp4
歌在飞,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgl4XG4gUo2IDXsAM.mp4
闯天涯,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsZ-V4gUo8dCz8wE.mp4
别知己,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9sG2-AUo4MTLmAQ.mp4
野花香,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3oaO9wUo4J6WwQU.mp4
远走高飞,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgn-zL9QUo4L7HJQ.mp4
老猫-都说,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAghPbQ7AUohPLwrAM.mp4
沙漠骆驼,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjbGM5gUon8K7eQ.mp4
兄弟难当,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg97nE4gUooPX7tQU.mp4
一曲相思1,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4oDG4gUo69_8zAQ.mp4
一生所爱,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgk9aq4gUogIDbxwQ.mp4
情路弯弯,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1tXE4gUonLmU1wI.mp4
迫不及待,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg75_b4gUogP7C2QY.mp4
梅花三弄,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg18Cv5wUoy_y7mQE.mp4
伤心情歌,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmvmc4gUo8NSjoQI.mp4
如果云知道,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAggpvX4gUo7e7N8QI.mp4
最亲爱的你,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAglpvV4gUo0pn7iAQ.mp4
酒醉的蝴蝶,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjvvL9QUo3cjNuQY.mp4
缘分一道桥,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw4vG4gUozNe3-QM.mp4
